326,-38.074392407,1565264342.2963295
330,-42.6108436554,1565264352.311951
333,-37.67899016,1565264362.3286023
336,-37.5841070597,1565264372.3449523
340,-37.2232844818,1565264382.3607523
343,-317.592896891,1565264396.3822117
